id_x,created,asset_id,distance,origin_latitude,origin_longitude,origin_time_stamp,origin_address,destination_latitude,destination_longitude,destination_time_stamp,destination_address,created_day,created_week,created_month,created_year,created_dayofweek,duration_seconds,average_speed,id_y,make,model,year,make_category
dEDCftG,2022-08-19 15:59:46.540000+00:00,f8nWgSg,3448.85,-1.1263870000839233,37.00309753417969,2022-08-19 15:59:43+00:00,"14 A2, Kenyatta Road, Kiambu County, Kenya",-1.1425009965896606,37.01313018798828,2022-08-19 16:14:37+00:00,"Ruiru, Kiambu County, Kenya",Friday,33,8,2022,Weekday,894.0,13.887986577181207,f8nWgSg,PIAGGIO,,,small
93GwDQy,2022-08-19 05:01:01.830000+00:00,f8nWgSg,3481.0899999999997,-1.1424280405044556,37.01311492919922,2022-08-19 05:00:59+00:00,"Mugutha, Kiambu County, Kenya",-1.1263749599456787,37.00324630737305,2022-08-19 05:45:10+00:00,"14 Thika Super Hwy, Kenyatta Road, Kenya",Friday,33,8,2022,Weekday,2651.0,4.727244058845718,f8nWgSg,PIAGGIO,,,small
SLGwzjb,2022-08-17 17:25:20.057000+00:00,f8nWgSg,3430.130000000001,-1.1263409852981567,37.00328826904297,2022-08-17 17:25:16+00:00,"14 Thika Super Hwy, Kenyatta Road, Kenya",-1.1424059867858887,37.013118743896484,2022-08-17 17:40:39+00:00,"Mugutha, Kiambu County, Kenya",Wednesday,33,8,2022,Weekday,923.0000000000001,13.378621885157099,f8nWgSg,PIAGGIO,,,small
ieadedc,2022-08-17 08:04:56.665000+00:00,f8nWgSg,3103.0000000000005,-1.1046439409255981,37.01516342163086,2022-08-17 08:04:52+00:00,"Juja, Kiambu County, Kenya",-1.1262379884719849,37.00303268432617,2022-08-17 08:15:48+00:00,"14 A2, Kenyatta Road, Kiambu County, Kenya",Wednesday,33,8,2022,Weekday,656.0,17.028658536585368,f8nWgSg,PIAGGIO,,,small
Y6BfgCi,2022-08-17 07:11:49.173000+00:00,f8nWgSg,3640.65,-1.126386046409607,37.00312805175781,2022-08-17 07:11:45+00:00,"14 A2, Kenyatta Road, Kiambu County, Kenya",-1.1046550273895264,37.01516342163086,2022-08-17 07:28:08+00:00,"Juja, Kiambu County, Kenya",Wednesday,33,8,2022,Weekday,983.0000000000001,13.333001017293997,f8nWgSg,PIAGGIO,,,small
y3DBQZC,2022-08-17 05:41:10.035000+00:00,f8nWgSg,3367.69,-1.14211905002594,37.01314163208008,2022-08-17 05:41:07+00:00,"Mugutha, Kiambu County, Kenya",-1.126270055770874,37.0030517578125,2022-08-17 06:00:28+00:00,"14 A2, Kenyatta Road, Kiambu County, Kenya",Wednesday,33,8,2022,Weekday,1161.0,10.4424496124031,f8nWgSg,PIAGGIO,,,small
oM1sTvK,2022-08-16 15:58:10.647000+00:00,f8nWgSg,3436.680000000001,-1.1262990236282349,37.00334167480469,2022-08-16 15:58:08+00:00,"14 Thika Super Hwy, Kenyatta Road, Kenya",-1.1424649953842163,37.01313018798828,2022-08-16 16:24:57+00:00,"Mugutha, Kiambu County, Kenya",Tuesday,33,8,2022,Weekday,1609.0,7.689277812305782,f8nWgSg,PIAGGIO,,,small
NtFbrQ2,2022-08-16 05:44:39.632000+00:00,f8nWgSg,3554.97,-1.1425650119781494,37.012935638427734,2022-08-16 05:44:38+00:00,"Ruiru, Kiambu County, Kenya",-1.1261600255966187,37.00320053100586,2022-08-16 06:13:25+00:00,"14 Thika Super Hwy, Kenyatta Road, Kenya",Tuesday,33,8,2022,Weekday,1727.0,7.4104759698899825,f8nWgSg,PIAGGIO,,,small
TptvLvJ,2022-08-13 17:03:01.424000+00:00,f8nWgSg,3500.59,-1.126099944114685,37.003196716308594,2022-08-13 17:02:57+00:00,"14 Thika Super Hwy, Kenyatta Road, Kenya",-1.1424980163574219,37.013065338134766,2022-08-13 17:23:18+00:00,"Mugutha, Kiambu County, Kenya",Saturday,32,8,2022,Weekend,1221.0,10.321149877149878,f8nWgSg,PIAGGIO,,,small
tFwOYzG,2023-03-04 10:25:15.548000+00:00,aKj8hz2,40660.00999999992,-1.3004460334777832,36.682151794433594,2023-03-04 10:25:11+00:00,"Park Road, Karen, Nairobi, Nairobi County, Kenya",-1.3650239706039429,36.66486740112305,2023-03-04 11:39:39+00:00,"Oloolua, Kajiado County, Kenya",Saturday,9,3,2023,Weekend,4468.0,32.7609749328558,aKj8hz2,PEUGEOT 207,207,2009.0,medium
cpueVQG,2023-03-04 09:51:58.855000+00:00,aKj8hz2,8573.630000000001,-1.3412539958953857,36.6666259765625,2023-03-04 09:51:56+00:00,"Ngong Road, Ngong, Kajiado County, Kenya",-1.3005119562149048,36.68220901489258,2023-03-04 10:06:49+00:00,"Park Road, Karen, Nairobi, Nairobi County, Kenya",Saturday,9,3,2023,Weekend,893.0,34.56334602463606,aKj8hz2,PEUGEOT 207,207,2009.0,medium
FC1XaAy,2023-03-04 08:35:08.884000+00:00,aKj8hz2,5072.7,-1.3743760585784912,36.642234802246094,2023-03-04 08:35:05+00:00,"Ngong, Kajiado County, Kenya",-1.3412530422210693,36.66669845581055,2023-03-04 08:57:54+00:00,"Kwa Muchina, Ngong, Kenya",Saturday,9,3,2023,Weekend,1369.0,13.339459459459459,aKj8hz2,PEUGEOT 207,207,2009.0,medium
hYKGkoJ,2023-03-04 05:17:28.694000+00:00,aKj8hz2,4289.879999999997,-1.365049958229065,36.66472244262695,2023-03-04 05:17:25+00:00,"Oloolua, Kajiado County, Kenya",-1.3742209672927856,36.642242431640625,2023-03-04 05:45:15+00:00,"Ngong, Kajiado County, Kenya",Saturday,9,3,2023,Weekend,1670.0,9.24764550898203,aKj8hz2,PEUGEOT 207,207,2009.0,medium
CgeHoXK,2023-03-02 11:18:01.971000+00:00,aKj8hz2,1672.7000000000003,-1.3589589595794678,36.65670394897461,2023-03-02 11:17:59+00:00,"Ngong Road, Ngong, Kajiado County, Kenya",-1.3649369478225708,36.6649055480957,2023-03-02 11:26:55+00:00,"Oloolua, Kajiado County, Kenya",Thursday,9,3,2023,Weekday,536.0,11.234552238805971,aKj8hz2,PEUGEOT 207,207,2009.0,medium
BvApKGP,2023-03-02 10:37:06.460000+00:00,aKj8hz2,1541.2599999999995,-1.363826036453247,36.6648063659668,2023-03-02 10:37:01+00:00,"Noovo Lane, Ngong, Kajiado County, Kenya",-1.359017014503479,36.65660858154297,2023-03-02 10:44:58+00:00,"Ngong Road, Ngong, Kajiado County, Kenya",Thursday,9,3,2023,Weekday,477.00000000000006,11.632150943396221,aKj8hz2,PEUGEOT 207,207,2009.0,medium
xcr26U0,2023-03-01 13:35:08.217000+00:00,aKj8hz2,1695.9399999999998,-1.358543038368225,36.657039642333984,2023-03-01 13:35:01+00:00,"Ngong Road, Ngong, Kajiado County, Kenya",-1.3648899793624878,36.66488265991211,2023-03-01 13:56:52+00:00,"Oloolua, Kajiado County, Kenya",Wednesday,9,3,2023,Weekday,1311.0,4.657043478260869,aKj8hz2,PEUGEOT 207,207,2009.0,medium
RI7ArMh,2023-03-01 12:55:42.804000+00:00,aKj8hz2,8734.480000000003,-1.3189610242843628,36.704036712646484,2023-03-01 12:55:39+00:00,"Karen Rd,Karen, Nairobi, Kenya",-1.3585729598999023,36.65706253051758,2023-03-01 13:17:28+00:00,"Ngong Road, Ngong, Kajiado County, Kenya",Wednesday,9,3,2023,Weekday,1309.0,24.02148815889993,aKj8hz2,PEUGEOT 207,207,2009.0,medium
XbAOVsh,2023-03-01 11:51:32.616000+00:00,aKj8hz2,9837.770000000008,-1.3649159669876099,36.66475296020508,2023-03-01 11:51:30+00:00,"Oloolua, Kajiado County, Kenya",-1.3190089464187622,36.70417404174805,2023-03-01 12:15:19+00:00,"Karen Rd,Karen, Nairobi, Kenya",Wednesday,9,3,2023,Weekday,1429.0,24.783745276417093,aKj8hz2,PEUGEOT 207,207,2009.0,medium
hyxROZ6,2023-02-20 09:19:49.683000+00:00,aKj8hz2,41803.82999999992,-1.3272310495376587,36.85243606567383,2023-02-20 09:19:46+00:00,"Mombasa Road, Embakasi, Nairobi, Nairobi County, Kenya",-1.3649179935455322,36.664852142333984,2023-02-20 10:17:22+00:00,"Oloolua, Kajiado County, Kenya",Monday,8,2,2023,Weekday,3456.0,43.545656249999915,aKj8hz2,PEUGEOT 207,207,2009.0,medium
f4jjttX,2023-02-20 08:24:41.079000+00:00,aKj8hz2,23008.649999999994,-1.3328579664230347,36.674095153808594,2023-02-20 08:24:38+00:00,"Ngong Road, Karen, Nairobi, Kajiado County, Kenya",-1.3272379636764526,36.852256774902344,2023-02-20 08:50:39+00:00,"Security Office, Mombasa Road, Nairobi, Kenya",Monday,8,2,2023,Weekday,1561.0,53.06286995515694,aKj8hz2,PEUGEOT 207,207,2009.0,medium
qZwKkuR,2023-02-16 09:11:17.262000+00:00,aKj8hz2,10741.710000000014,-1.3195470571517944,36.70287322998047,2023-02-16 09:11:06+00:00,"19 Link Road, Karen, Nairobi, Nairobi County, Kenya",-1.3649810552597046,36.66484832763672,2023-02-16 09:42:53+00:00,"Oloolua, Kajiado County, Kenya",Thursday,7,2,2023,Weekday,1907.0000000000002,20.278005243838514,aKj8hz2,PEUGEOT 207,207,2009.0,medium
8ZrwFhd,2023-02-16 08:26:29.256000+00:00,aKj8hz2,9796.280000000017,-1.3645319938659668,36.664642333984375,2023-02-16 08:26:20+00:00,"Ngong, Kajiado County, Kenya",-1.3201080560684204,36.704498291015625,2023-02-16 08:59:56+00:00,"Africa Reit Lane, Karen, Nairobi, Nairobi County, Kenya",Thursday,7,2,2023,Weekday,2016.0000000000002,17.49335714285717,aKj8hz2,PEUGEOT 207,207,2009.0,medium
sqMuiU6,2023-02-15 17:41:23.188000+00:00,aKj8hz2,18589.22000000001,-1.2971069812774658,36.78045654296875,2023-02-15 17:41:09+00:00,"Elgeyo Marakwet North, Kilimani, Nairobi, Nairobi County, Kenya",-1.3648159503936768,36.66493225097656,2023-02-15 18:20:53+00:00,"Oloolua, Kajiado County, Kenya",Wednesday,7,2,2023,Weekday,2384.0,28.07096979865773,aKj8hz2,PEUGEOT 207,207,2009.0,medium
0zJ4eNA,2023-02-15 16:16:20.101000+00:00,aKj8hz2,2141.0199999999995,-1.293436050415039,36.78736877441406,2023-02-15 16:13:22+00:00,"Kilimani Argwings Kodhek Yaya Centre, Nairobi, Kenya",-1.2971800565719604,36.7805290222168,2023-02-15 16:22:18+00:00,"Elgeyo Marakwet North, Kilimani, Nairobi, Nairobi County, Kenya",Wednesday,7,2,2023,Weekday,536.0,14.379985074626862,aKj8hz2,PEUGEOT 207,207,2009.0,medium
pwrXCNg,2023-02-15 14:16:31.137000+00:00,aKj8hz2,18084.03000000001,-1.3548810482025146,36.65752410888672,2023-02-15 14:16:25+00:00,"Ngong Road, Ngong, Kajiado County, Kenya",-1.2925419807434082,36.788238525390625,2023-02-15 14:52:10+00:00,"Yaya, Nairobi, Kenya",Wednesday,7,2,2023,Weekday,2145.0,30.350819580419596,aKj8hz2,PEUGEOT 207,207,2009.0,medium
2vNKx3k,2023-02-14 16:11:03.281000+00:00,aKj8hz2,39951.269999999975,-1.2408159971237183,36.786888122558594,2023-02-14 16:10:57+00:00,"0.6A Kitisuru Rd, Nairobi, Kenya",-1.3648200035095215,36.66496658325195,2023-02-14 17:35:21+00:00,"Oloolua, Kajiado County, Kenya",Tuesday,7,2,2023,Weekday,5064.0,28.401376777251166,aKj8hz2,PEUGEOT 207,207,2009.0,medium
SKLFhyB,2023-02-14 12:37:32.609000+00:00,aKj8hz2,39590.58000000001,-1.3649159669876099,36.66493225097656,2023-02-14 12:37:31+00:00,"Oloolua, Kajiado County, Kenya",-1.2406970262527466,36.786956787109375,2023-02-14 13:58:55+00:00,"0.6A Kitisuru Rd, Nairobi, Kenya",Tuesday,7,2,2023,Weekday,4884.0,29.18224570024571,aKj8hz2,PEUGEOT 207,207,2009.0,medium
DA3LIEV,2023-02-13 09:18:33.978000+00:00,aKj8hz2,49135.760000000024,-1.335785984992981,36.67173767089844,2023-02-13 09:18:31+00:00,"Ngong Road, Karen, Ngong, Kajiado County, Kenya",-1.3647600412368774,36.66487121582031,2023-02-13 10:40:50+00:00,"Ngong, Kajiado County, Kenya",Monday,7,2,2023,Weekday,4939.0,35.81468637375988,aKj8hz2,PEUGEOT 207,207,2009.0,medium
a2yTWiH,2023-02-11 11:15:17.078000+00:00,aKj8hz2,4831.7,-1.3364709615707397,36.67107009887695,2023-02-11 11:15:15+00:00,"Ngong Road, Karen, Ngong, Kajiado County, Kenya",-1.3648159503936768,36.66484832763672,2023-02-11 11:30:08+00:00,"Ngong, Kajiado County, Kenya",Saturday,6,2,2023,Weekend,893.0,19.478297872340427,aKj8hz2,PEUGEOT 207,207,2009.0,medium
5htRqWe,2023-02-11 10:48:52.026000+00:00,aKj8hz2,5692.92,-1.3187140226364136,36.703834533691406,2023-02-11 10:48:46+00:00,"Dagoretti Road, Karen, Nairobi, Nairobi County, Kenya",-1.3364169597625732,36.67116165161133,2023-02-11 11:02:40+00:00,"Ngong Road, Karen, Ngong, Kajiado County, Kenya",Saturday,6,2,2023,Weekend,834.0,24.573755395683452,aKj8hz2,PEUGEOT 207,207,2009.0,medium
06TuOoN,2023-02-11 09:29:30.265000+00:00,aKj8hz2,19682.94999999999,-1.2391220331192017,36.81183624267578,2023-02-11 09:29:24+00:00,"Limuru Road, Kitisuru, Nairobi, Nairobi County, Kenya",-1.319540023803711,36.70486831665039,2023-02-11 10:19:03+00:00,"1st bldg, 2nd floor, Nairobi, Kenya",Saturday,6,2,2023,Weekend,2979.0,23.786042296072498,aKj8hz2,PEUGEOT 207,207,2009.0,medium
n9DGP6u,2023-02-11 09:07:10.189000+00:00,aKj8hz2,2575.8800000000006,-1.2431069612503052,36.8206901550293,2023-02-11 09:07:06+00:00,"Amani Garden - Karura Forest, Muthaiga, Nairobi, Nairobi County, Kenya",-1.2389849424362183,36.81174850463867,2023-02-11 09:18:01+00:00,"Limuru Road, Kitisuru, Nairobi, Nairobi County, Kenya",Saturday,6,2,2023,Weekend,655.0,14.157508396946568,aKj8hz2,PEUGEOT 207,207,2009.0,medium
NST1kp5,2023-02-11 05:58:05.799000+00:00,aKj8hz2,15315.869999999997,-1.2219229936599731,36.710693359375,2023-02-11 05:58:01+00:00,"Kenya Assemblies Of God King'eero/Bus stop, Kenya",-1.243137001991272,36.820735931396484,2023-02-11 06:46:40+00:00,"Amani Garden - Karura Forest, Muthaiga, Nairobi, Nairobi County, Kenya",Saturday,6,2,2023,Weekend,2919.0,18.88904830421377,aKj8hz2,PEUGEOT 207,207,2009.0,medium
EB3x6fA,2023-02-11 05:03:51.581000+00:00,aKj8hz2,27333.640000000003,-1.364048957824707,36.665016174316406,2023-02-11 05:03:47+00:00,"Ngong, Kajiado County, Kenya",-1.2271080017089844,36.6997184753418,2023-02-11 05:42:31+00:00,"King'eero, Kenya",Saturday,6,2,2023,Weekend,2324.0,42.34126678141136,aKj8hz2,PEUGEOT 207,207,2009.0,medium
IQkgHUe,2023-02-09 12:47:40.010000+00:00,aKj8hz2,25300.770000000015,-1.2436950206756592,36.66422653198242,2023-02-09 12:47:35+00:00,"Post Office Road, Rungiri, Kiambu County, Kenya",-1.3646260499954224,36.66493606567383,2023-02-09 13:39:13+00:00,"Ngong, Kajiado County, Kenya",Thursday,6,2,2023,Weekday,3098.0,29.400507424144628,aKj8hz2,PEUGEOT 207,207,2009.0,medium
ryePOI8,2023-02-09 11:24:23.512000+00:00,aKj8hz2,1295.87,-1.2347379922866821,36.66145324707031,2023-02-09 11:24:21+00:00,"Kikuyu - Nderi Road, Rungiri, Kiambu County, Kenya",-1.2450870275497437,36.663177490234375,2023-02-09 11:29:19+00:00,"Kikuyu town opposite Family Bank Kikuyu Town, Kenya",Thursday,6,2,2023,Weekday,298.0,15.654805369127518,aKj8hz2,PEUGEOT 207,207,2009.0,medium
6sd4YUd,2023-02-09 10:33:25.505000+00:00,aKj8hz2,24479.58,-1.3643139600753784,36.66490173339844,2023-02-09 10:33:19+00:00,"Ngong, Kajiado County, Kenya",-1.2347650527954102,36.66161346435547,2023-02-09 11:11:04+00:00,"Kikuyu - Nderi Road, Gitaru, Kiambu County, Kenya",Thursday,6,2,2023,Weekday,2265.0,38.90794172185431,aKj8hz2,PEUGEOT 207,207,2009.0,medium
AjAYJfh,2023-02-08 12:10:16.702000+00:00,aKj8hz2,417.94,-1.3651740550994873,36.66481399536133,2023-02-08 12:10:14+00:00,"Oloolua, Kajiado County, Kenya",-1.3649389743804932,36.664451599121094,2023-02-08 12:24:08+00:00,"Ngong, Kajiado County, Kenya",Wednesday,6,2,2023,Weekday,834.0,1.8040575539568346,aKj8hz2,PEUGEOT 207,207,2009.0,medium
ZRHtLxc,2023-02-05 13:39:38.280000+00:00,aKj8hz2,45446.159999999974,-1.279742956161499,36.963478088378906,2023-02-05 13:39:35+00:00,"Room 1, Ground Floor, Fadhili House, Eastern Bypass, Utawala, Nairobi, Kenya",-1.3650710582733154,36.665008544921875,2023-02-05 15:09:53+00:00,"Oloolua, Kajiado County, Kenya",Sunday,5,2,2023,Weekend,5418.0,30.19678405315613,aKj8hz2,PEUGEOT 207,207,2009.0,medium
gbh2R0a,2023-02-05 08:35:35.562000+00:00,aKj8hz2,17010.120000000006,-1.2919679880142212,36.85331344604492,2023-02-05 08:35:28+00:00,"Heshima Avenue, Kimathi, Nairobi, Nairobi County, Kenya",-1.2797000408172607,36.96345901489258,2023-02-05 09:00:18+00:00,"Room 1, Ground Floor, Fadhili House, Eastern Bypass, Utawala, Nairobi, Kenya",Sunday,5,2,2023,Weekend,1490.0,41.09827651006713,aKj8hz2,PEUGEOT 207,207,2009.0,medium
E4UVsqU,2023-02-05 07:57:35.984000+00:00,aKj8hz2,8552.679999999997,-1.2768499851226807,36.89390563964844,2023-02-05 07:57:28+00:00,"Along Manyanja Road, Umoja, Nairobi, Nairobi County, Kenya",-1.2919609546661377,36.85331344604492,2023-02-05 08:21:12+00:00,"Heshima Avenue, Kimathi, Nairobi, Nairobi County, Kenya",Sunday,5,2,2023,Weekend,1424.0,21.62194382022471,aKj8hz2,PEUGEOT 207,207,2009.0,medium
5feJG0i,2023-02-05 05:05:57.465000+00:00,aKj8hz2,37197.22,-1.3648409843444824,36.664833068847656,2023-02-05 05:05:54+00:00,"Ngong, Kajiado County, Kenya",-1.2769429683685303,36.89384841918945,2023-02-05 05:55:33+00:00,"Along Manyanja Road, Umoja, Nairobi, Nairobi County, Kenya",Sunday,5,2,2023,Weekend,2979.0,44.95132326283988,aKj8hz2,PEUGEOT 207,207,2009.0,medium
rTejPNz,2023-02-04 14:05:30.564000+00:00,aKj8hz2,23302.979999999974,-1.2876700162887573,36.81987762451172,2023-02-04 14:05:24+00:00,"Koinange Street, Nairobi Central, Nairobi, Nairobi County, Kenya",-1.3647209405899048,36.6648063659668,2023-02-04 15:09:56+00:00,"Ngong, Kajiado County, Kenya",Saturday,5,2,2023,Weekend,3872.0000000000005,21.665993801652867,aKj8hz2,PEUGEOT 207,207,2009.0,medium
3dOffjk,2023-02-04 12:25:52.460000+00:00,aKj8hz2,23087.40999999999,-1.3617039918899536,36.66468811035156,2023-02-04 12:25:50+00:00,"Ololua Road, Ngong, Kajiado County, Kenya",-1.2873430252075195,36.82021713256836,2023-02-04 13:18:28+00:00,"02 Koinange St, Nairobi, Kenya",Saturday,5,2,2023,Weekend,3158.0,26.318770107663067,aKj8hz2,PEUGEOT 207,207,2009.0,medium
feLM695,2023-02-01 12:14:11.981000+00:00,aKj8hz2,1802.0200000000002,-1.359663963317871,36.65627670288086,2023-02-01 12:14:08+00:00,"Ngong Road, Ngong, Kajiado County, Kenya",-1.364881992340088,36.66476821899414,2023-02-01 12:34:59+00:00,"Ngong, Kajiado County, Kenya",Wednesday,5,2,2023,Weekday,1251.0,5.185669064748202,aKj8hz2,PEUGEOT 207,207,2009.0,medium
828W9I4,2023-02-01 11:18:44.986000+00:00,aKj8hz2,26849.060000000005,-1.2280910015106201,36.700439453125,2023-02-01 11:18:38+00:00,"Gitaru Road, Ndurarua, Kiambu County, Kenya",-1.359673023223877,36.65639114379883,2023-02-01 11:53:17+00:00,"Ngong Road, Ngong, Kajiado County, Kenya",Wednesday,5,2,2023,Weekday,2079.0,46.4918787878788,aKj8hz2,PEUGEOT 207,207,2009.0,medium
s3CVXhO,2023-02-01 10:30:07.494000+00:00,aKj8hz2,20006.659999999993,-1.3192960023880005,36.702735900878906,2023-02-01 10:30:01+00:00,"19 Link Road, Karen, Nairobi, Nairobi County, Kenya",-1.228613018989563,36.70167922973633,2023-02-01 11:07:31+00:00,"Kanyariri, Kiambu County, Kenya",Wednesday,5,2,2023,Weekday,2250.0,32.01065599999999,aKj8hz2,PEUGEOT 207,207,2009.0,medium
3cgv5ig,2023-02-01 09:08:16.094000+00:00,aKj8hz2,965.9800000000007,-1.3242499828338623,36.7082633972168,2023-02-01 09:08:12+00:00,"Langata Road, Langata, Nairobi, Nairobi County, Kenya",-1.3195010423660278,36.70463943481445,2023-02-01 09:37:21+00:00,"1st bldg, 2nd floor, Nairobi, Kenya",Wednesday,5,2,2023,Weekday,1749.0,1.9882950257289895,aKj8hz2,PEUGEOT 207,207,2009.0,medium
oxCthvj,2023-02-01 07:47:54.399000+00:00,aKj8hz2,9726.41,-1.3649280071258545,36.66482162475586,2023-02-01 07:47:51+00:00,"Oloolua, Kajiado County, Kenya",-1.3242180347442627,36.70826721191406,2023-02-01 08:19:46+00:00,"Langata Road, Langata, Nairobi, Nairobi County, Kenya",Wednesday,5,2,2023,Weekday,1915.0000000000002,18.284634986945168,aKj8hz2,PEUGEOT 207,207,2009.0,medium
ViijvMT,2023-01-29 09:39:08.129000+00:00,aKj8hz2,56965.839999999975,-1.3649059534072876,36.6649055480957,2023-01-29 09:39:03+00:00,"Oloolua, Kajiado County, Kenya",-1.365051031112671,36.664981842041016,2023-01-29 11:35:21+00:00,"Oloolua, Kajiado County, Kenya",Sunday,4,1,2023,Weekend,6978.0,29.38908340498709,aKj8hz2,PEUGEOT 207,207,2009.0,medium
UwuV1UI,2023-01-28 16:53:52.204000+00:00,aKj8hz2,1686.29,-1.3584990501403809,36.65700912475586,2023-01-28 16:53:49+00:00,"Ngong, Kajiado County, Kenya",-1.36490797996521,36.66490173339844,2023-01-28 17:10:41+00:00,"Oloolua, Kajiado County, Kenya",Saturday,4,1,2023,Weekend,1012.0000000000001,5.998660079051382,aKj8hz2,PEUGEOT 207,207,2009.0,medium
NBtZlcB,2023-01-22 13:19:54.078000+00:00,aKj8hz2,5068.7300000000005,-1.335508942604065,36.672115325927734,2023-01-22 13:19:47+00:00,"Ngong Road, Karen, Oloolua, Kajiado County, Kenya",-1.3647630214691162,36.66485595703125,2023-01-22 13:38:39+00:00,"Ngong, Kajiado County, Kenya",Sunday,3,1,2023,Weekend,1132.0,16.11963604240283,aKj8hz2,PEUGEOT 207,207,2009.0,medium
ZEguf9h,2023-01-22 12:50:07.378000+00:00,aKj8hz2,10197.190000000002,-1.228674054145813,36.7017936706543,2023-01-22 12:49:59+00:00,"Kanyariri, Kiambu County, Kenya",-1.2834559679031372,36.675926208496094,2023-01-22 13:04:53+00:00,"Southern Bypass, Kenya",Sunday,3,1,2023,Weekend,894.0,41.062510067114104,aKj8hz2,PEUGEOT 207,207,2009.0,medium
y4oQJp0,2023-01-22 11:34:31.017000+00:00,aKj8hz2,30379.700000000004,-1.3647760152816772,36.66481399536133,2023-01-22 11:34:26+00:00,"Ngong, Kajiado County, Kenya",-1.2286239862442017,36.70168685913086,2023-01-22 12:24:55+00:00,"Kanyariri, Kiambu County, Kenya",Sunday,3,1,2023,Weekend,3029.0,36.10660944206009,aKj8hz2,PEUGEOT 207,207,2009.0,medium
Nh5PkXI,2023-01-20 14:52:31.437000+00:00,aKj8hz2,11316.180000000013,-1.3306330442428589,36.71537780761719,2023-01-20 14:52:28+00:00,"Kuwinda, Langata, Nairobi, Nairobi County, Kenya",-1.3648760318756104,36.66492462158203,2023-01-20 15:41:07+00:00,"Oloolua, Kajiado County, Kenya",Friday,3,1,2023,Weekday,2919.0,13.956234326824273,aKj8hz2,PEUGEOT 207,207,2009.0,medium
4uPUt2G,2023-01-20 11:58:32.622000+00:00,aKj8hz2,38915.190000000024,-1.3643620014190674,36.66498947143555,2023-01-20 11:58:27+00:00,"Ngong, Kajiado County, Kenya",-1.330536961555481,36.71544647216797,2023-01-20 13:03:59+00:00,"Kuwinda, Langata, Nairobi, Nairobi County, Kenya",Friday,3,1,2023,Weekday,3932.0000000000005,35.629370295015285,aKj8hz2,PEUGEOT 207,207,2009.0,medium
aU2pqXe,2023-01-17 15:09:58.597000+00:00,aKj8hz2,17257.549999999996,-1.2991479635238647,36.754695892333984,2023-01-17 15:09:55+00:00,"Dagoreti North, Nairobi, Kenya",-1.3648760318756104,36.66483688354492,2023-01-17 16:05:32+00:00,"Oloolua, Kajiado County, Kenya",Tuesday,3,1,2023,Weekday,3337.0,18.617674557986213,aKj8hz2,PEUGEOT 207,207,2009.0,medium
hYDcudm,2023-01-17 12:04:21.812000+00:00,aKj8hz2,15910.730000000016,-1.3648630380630493,36.66474533081055,2023-01-17 12:04:19+00:00,"Ngong, Kajiado County, Kenya",-1.2988840341567993,36.754756927490234,2023-01-17 12:41:04+00:00,"Naivasha Road, Riruta, Nairobi, Nairobi County, Kenya",Tuesday,3,1,2023,Weekday,2205.0,25.976702040816356,aKj8hz2,PEUGEOT 207,207,2009.0,medium
ndUtezC,2023-01-12 12:42:07.319000+00:00,aKj8hz2,40786.439999999944,-1.2571569681167603,36.80241012573242,2023-01-12 12:42:00+00:00,"Kitisuru The Junction Shopping Mall Westlands, Nairobi, Kenya",-1.3648840188980103,36.66471481323242,2023-01-12 14:10:23+00:00,"Ngong, Kajiado County, Kenya",Thursday,2,1,2023,Weekday,5303.0,27.6883243447105,aKj8hz2,PEUGEOT 207,207,2009.0,medium
psJwhJy,2023-01-12 10:18:01.206000+00:00,aKj8hz2,2291.240000000001,-1.2665499448776245,36.80451202392578,2023-01-12 10:17:57+00:00,"7th Floor Devan Plaza Crossroad off Westlands Road,, Nairobi, Kenya",-1.2573939561843872,36.803768157958984,2023-01-12 10:33:15+00:00,"Parklands/Highridge Westgate Shopping Mall, Nairobi, Kenya",Thursday,2,1,2023,Weekday,918.0000000000001,8.985254901960788,aKj8hz2,PEUGEOT 207,207,2009.0,medium
N6BGhBv,2023-01-12 07:20:31.092000+00:00,aKj8hz2,24838.830000000027,-1.3646479845046997,36.664756774902344,2023-01-12 07:20:22+00:00,"Ngong, Kajiado County, Kenya",-1.265476942062378,36.804752349853516,2023-01-12 08:16:21+00:00,"Parklands/Highridge Westlands Rd Soin Arcade, Nairobi, Kenya",Thursday,2,1,2023,Weekday,3359.0,26.620955046144715,aKj8hz2,PEUGEOT 207,207,2009.0,medium
